well_ID,Reaction_ID,analyte_smiles,analyte_class,data_entry,data_type,data_units,data_description
A4,SAW2140-6-A4-A1,C1COCCO1,solvent1,100,Expected Amount,uL,Amount of analyte expected in plate.
A4,SAW2140-6-A4-A1,C1COCCO1,solvent1,123-91-1,Analyte ID,N/A,ID of analyte in well.
A4,SAW2140-6-A4-A1,C1COCCO1,solvent1,Dioxane,Analyte Name,N/A,Name of analyte in well.
A4,SAW2140-6-A4-A1,CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1,Expected Amount,umol,Amount of analyte expected in plate.
A4,SAW2140-6-A4-A1,CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1820817-64-8,Analyte ID,N/A,ID of analyte in well.
A4,SAW2140-6-A4-A1,CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,APhos Pd G3,Analyte Name,N/A,Name of analyte in well.
A4,SAW2140-6-A4-A1,CSC.[Cu]Br,catalyst,0.1,Expected Amount,umol,Amount of analyte expected in plate.
A4,SAW2140-6-A4-A1,CSC.[Cu]Br,catalyst,54678-23-8,Analyte ID,N/A,ID of analyte in well.
A4,SAW2140-6-A4-A1,Impurity0,impurity,0.3677,Retention Time,min,Time at which compound elutes
A4,SAW2140-6-A4-A1,Impurity0,impurity,0,ES+,Da/Q,Positive m/z
A4,SAW2140-6-A4-A1,Impurity0,impurity,0,ES-,Da/Q,Negative m/z
A4,SAW2140-6-A4-A1,Impurity0,impurity,1.55,Percentage Area,%,LCMS UV Peak percentage area
A4,SAW2140-6-A4-A1,Impurity0,impurity,28343.127,Area Absolute,AU,LCMS UV Peak absolute area
A4,SAW2140-6-A4-A1,Impurity1,impurity,0.4157,Retention Time,min,Time at which compound elutes
A4,SAW2140-6-A4-A1,Impurity1,impurity,0,ES+,Da/Q,Positive m/z
A4,SAW2140-6-A4-A1,Impurity1,impurity,0,ES-,Da/Q,Negative m/z
A4,SAW2140-6-A4-A1,Impurity1,impurity,1.09,Percentage Area,%,LCMS UV Peak percentage area
A4,SAW2140-6-A4-A1,Impurity1,impurity,19968.0352,Area Absolute,AU,LCMS UV Peak absolute area
A4,SAW2140-6-A4-A1,Impurity10,impurity,1.1261,Retention Time,min,Time at which compound elutes
A4,SAW2140-6-A4-A1,Impurity10,impurity,0,ES+,Da/Q,Positive m/z
A4,SAW2140-6-A4-A1,Impurity10,impurity,0,ES-,Da/Q,Negative m/z
A4,SAW2140-6-A4-A1,Impurity10,impurity,6.92,Percentage Area,%,LCMS UV Peak percentage area
A4,SAW2140-6-A4-A1,Impurity10,impurity,126782.2969,Area Absolute,AU,LCMS UV Peak absolute area
A4,SAW2140-6-A4-A1,Impurity13,impurity,1.4094,Retention Time,min,Time at which compound elutes
A4,SAW2140-6-A4-A1,Impurity13,impurity,0,ES+,Da/Q,Positive m/z
A4,SAW2140-6-A4-A1,Impurity13,impurity,0,ES-,Da/Q,Negative m/z
A4,SAW2140-6-A4-A1,Impurity13,impurity,17.9,Percentage Area,%,LCMS UV Peak percentage area
A4,SAW2140-6-A4-A1,Impurity13,impurity,327721.8125,Area Absolute,AU,LCMS UV Peak absolute area
A4,SAW2140-6-A4-A1,Impurity2,impurity,0.5211,Retention Time,min,Time at which compound elutes
A4,SAW2140-6-A4-A1,Impurity2,impurity,0,ES+,Da/Q,Positive m/z
A4,SAW2140-6-A4-A1,Impurity2,impurity,0,ES-,Da/Q,Negative m/z
A4,SAW2140-6-A4-A1,Impurity2,impurity,1.4,Percentage Area,%,LCMS UV Peak percentage area
A4,SAW2140-6-A4-A1,Impurity2,impurity,25587.5371,Area Absolute,AU,LCMS UV Peak absolute area
A4,SAW2140-6-A4-A1,Impurity3,impurity,0.5757,Retention Time,min,Time at which compound elutes
A4,SAW2140-6-A4-A1,Impurity3,impurity,0,ES+,Da/Q,Positive m/z
A4,SAW2140-6-A4-A1,Impurity3,impurity,0,ES-,Da/Q,Negative m/z
A4,SAW2140-6-A4-A1,Impurity3,impurity,0.86,Percentage Area,%,LCMS UV Peak percentage area
A4,SAW2140-6-A4-A1,Impurity3,impurity,15715.9063,Area Absolute,AU,LCMS UV Peak absolute area
A4,SAW2140-6-A4-A1,Impurity5,impurity,0.7861,Retention Time,min,Time at which compound elutes
A4,SAW2140-6-A4-A1,Impurity5,impurity,0,ES+,Da/Q,Positive m/z
A4,SAW2140-6-A4-A1,Impurity5,impurity,0,ES-,Da/Q,Negative m/z
A4,SAW2140-6-A4-A1,Impurity5,impurity,58.1,Percentage Area,%,LCMS UV Peak percentage area
A4,SAW2140-6-A4-A1,Impurity5,impurity,1063927.875,Area Absolute,AU,LCMS UV Peak absolute area
A4,SAW2140-6-A4-A1,Impurity9,impurity,1.0624,Retention Time,min,Time at which compound elutes
A4,SAW2140-6-A4-A1,Impurity9,impurity,0,ES+,Da/Q,Positive m/z
A4,SAW2140-6-A4-A1,Impurity9,impurity,0,ES-,Da/Q,Negative m/z
A4,SAW2140-6-A4-A1,Impurity9,impurity,2.66,Percentage Area,%,LCMS UV Peak percentage area
A4,SAW2140-6-A4-A1,Impurity9,impurity,48772.5781,Area Absolute,AU,LCMS UV Peak absolute area
A4,SAW2140-6-A4-A1,O=C([O-])[O-].[Cs+].[Cs+],base,20,Expected Amount,umol,Amount of analyte expected in plate.
A4,SAW2140-6-A4-A1,O=C([O-])[O-].[Cs+].[Cs+],base,534-17-8,Analyte ID,N/A,ID of analyte in well.
A4,SAW2140-6-A4-A1,O=C([O-])[O-].[Cs+].[Cs+],base,Cesium Carbonate,Analyte Name,N/A,Name of analyte in well.
A4,SAW2140-6-A4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,0.7332,Retention Time,min,Time at which compound elutes
A4,SAW2140-6-A4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,227.23,ES+,Da/Q,Positive m/z
A4,SAW2140-6-A4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,-,ES-,Da/Q,Negative m/z
A4,SAW2140-6-A4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,1.12,Percentage Area,%,LCMS UV Peak percentage area
A4,SAW2140-6-A4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,20577.1152,Area Absolute,AU,LCMS UV Peak absolute area
A4,SAW2140-6-A4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,10,Expected Amount,umol,Amount of analyte expected in plate.
A4,SAW2140-6-A4-A1,OCc1cocn1,excess reactant,11,Expected Amount,umol,Amount of analyte expected in plate.
A4,SAW2140-6-A4-A1,Oc1cnc2ccccc2c1,byproduct,0,Retention Time,min,Time at which compound elutes
A4,SAW2140-6-A4-A1,Oc1cnc2ccccc2c1,byproduct,0,ES+,Da/Q,Positive m/z
A4,SAW2140-6-A4-A1,Oc1cnc2ccccc2c1,byproduct,0,ES-,Da/Q,Negative m/z
A4,SAW2140-6-A4-A1,Oc1cnc2ccccc2c1,byproduct,0,Percentage Area,%,LCMS UV Peak percentage area
A4,SAW2140-6-A4-A1,Oc1cnc2ccccc2c1,byproduct,0,Area Absolute,AU,LCMS UV Peak absolute area
A4,SAW2140-6-A4-A1,Oc1cnc2ccccc2c1,byproduct,10,Expected Amount,umol,Amount of analyte expected in plate.
A4,SAW2140-6-A4-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte ID,N/A,ID of analyte in well.
A4,SAW2140-6-A4-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte Name,N/A,Name of analyte in well.
A4,SAW2140-6-A4-A1,Temperature,plate parameter,100,Temperature,C,Reaction temperature prior to analysis
A4,SAW2140-6-A4-A1,Time,plate parameter,18,Time,h,Reaction time prior to analysis.
A4,SAW2140-6-A4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,1.4878,Retention Time,min,Time at which compound elutes
A4,SAW2140-6-A4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,274.27,ES+,Da/Q,Positive m/z
A4,SAW2140-6-A4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,-,ES-,Da/Q,Negative m/z
A4,SAW2140-6-A4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,8.4,Percentage Area,%,LCMS UV Peak percentage area
A4,SAW2140-6-A4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,153754.4063,Area Absolute,AU,LCMS UV Peak absolute area
A4,SAW2140-6-A4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,2,Expected Amount,umol,Amount of analyte expected in plate.
A4,SAW2140-6-A4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,91-73-6,Analyte ID,N/A,ID of analyte in well.
A4,SAW2140-6-A4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,Dibenzylaniline,Analyte Name,N/A,Name of analyte in well.
A5,SAW2140-6-A5-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Retention Time,min,Time at which compound elutes
A5,SAW2140-6-A5-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES+,Da/Q,Positive m/z
A5,SAW2140-6-A5-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES-,Da/Q,Negative m/z
A5,SAW2140-6-A5-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Percentage Area,%,LCMS UV Peak percentage area
A5,SAW2140-6-A5-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Area Absolute,AU,LCMS UV Peak absolute area
A5,SAW2140-6-A5-A1,Brc1cnc2ccccc2c1,limiting reactant,10,Expected Amount,umol,Amount of analyte expected in plate.
A5,SAW2140-6-A5-A1,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1,Expected Amount,umol,Amount of analyte expected in plate.
A5,SAW2140-6-A5-A1,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1445086-12-3,Analyte ID,N/A,ID of analyte in well.
A5,SAW2140-6-A5-A1,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,PCy3 Pd G3,Analyte Name,N/A,Name of analyte in well.
A5,SAW2140-6-A5-A1,C1COCCO1,solvent1,100,Expected Amount,uL,Amount of analyte expected in plate.
A5,SAW2140-6-A5-A1,C1COCCO1,solvent1,123-91-1,Analyte ID,N/A,ID of analyte in well.
A5,SAW2140-6-A5-A1,C1COCCO1,solvent1,Dioxane,Analyte Name,N/A,Name of analyte in well.
A5,SAW2140-6-A5-A1,CSC.[Cu]Br,catalyst,0.1,Expected Amount,umol,Amount of analyte expected in plate.
A5,SAW2140-6-A5-A1,CSC.[Cu]Br,catalyst,54678-23-8,Analyte ID,N/A,ID of analyte in well.
A5,SAW2140-6-A5-A1,Impurity10,impurity,0,Retention Time,min,Time at which compound elutes
A5,SAW2140-6-A5-A1,Impurity10,impurity,0,ES+,Da/Q,Positive m/z
A5,SAW2140-6-A5-A1,Impurity10,impurity,0,ES-,Da/Q,Negative m/z
A5,SAW2140-6-A5-A1,Impurity10,impurity,0,Percentage Area,%,LCMS UV Peak percentage area
A5,SAW2140-6-A5-A1,Impurity10,impurity,0,Area Absolute,AU,LCMS UV Peak absolute area
A5,SAW2140-6-A5-A1,Impurity3,impurity,0.5857,Retention Time,min,Time at which compound elutes
A5,SAW2140-6-A5-A1,Impurity3,impurity,0,ES+,Da/Q,Positive m/z
A5,SAW2140-6-A5-A1,Impurity3,impurity,0,ES-,Da/Q,Negative m/z
A5,SAW2140-6-A5-A1,Impurity3,impurity,2.57,Percentage Area,%,LCMS UV Peak percentage area
A5,SAW2140-6-A5-A1,Impurity3,impurity,65784.4063,Area Absolute,AU,LCMS UV Peak absolute area
A5,SAW2140-6-A5-A1,Impurity5,impurity,0.7869,Retention Time,min,Time at which compound elutes
A5,SAW2140-6-A5-A1,Impurity5,impurity,0,ES+,Da/Q,Positive m/z
A5,SAW2140-6-A5-A1,Impurity5,impurity,0,ES-,Da/Q,Negative m/z
A5,SAW2140-6-A5-A1,Impurity5,impurity,1.66,Percentage Area,%,LCMS UV Peak percentage area
A5,SAW2140-6-A5-A1,Impurity5,impurity,42556.582,Area Absolute,AU,LCMS UV Peak absolute area
A5,SAW2140-6-A5-A1,Impurity6,impurity,0.8215,Retention Time,min,Time at which compound elutes
A5,SAW2140-6-A5-A1,Impurity6,impurity,0,ES+,Da/Q,Positive m/z
A5,SAW2140-6-A5-A1,Impurity6,impurity,0,ES-,Da/Q,Negative m/z
A5,SAW2140-6-A5-A1,Impurity6,impurity,44.41,Percentage Area,%,LCMS UV Peak percentage area
A5,SAW2140-6-A5-A1,Impurity6,impurity,1135366.0,Area Absolute,AU,LCMS UV Peak absolute area
A5,SAW2140-6-A5-A1,Impurity8,impurity,1.0357,Retention Time,min,Time at which compound elutes
A5,SAW2140-6-A5-A1,Impurity8,impurity,0,ES+,Da/Q,Positive m/z
A5,SAW2140-6-A5-A1,Impurity8,impurity,0,ES-,Da/Q,Negative m/z
A5,SAW2140-6-A5-A1,Impurity8,impurity,1.08,Percentage Area,%,LCMS UV Peak percentage area
A5,SAW2140-6-A5-A1,Impurity8,impurity,27530.4004,Area Absolute,AU,LCMS UV Peak absolute area
A5,SAW2140-6-A5-A1,Impurity9,impurity,1.0624,Retention Time,min,Time at which compound elutes
A5,SAW2140-6-A5-A1,Impurity9,impurity,0,ES+,Da/Q,Positive m/z
A5,SAW2140-6-A5-A1,Impurity9,impurity,0,ES-,Da/Q,Negative m/z
A5,SAW2140-6-A5-A1,Impurity9,impurity,1.89,Percentage Area,%,LCMS UV Peak percentage area
A5,SAW2140-6-A5-A1,Impurity9,impurity,48223.5625,Area Absolute,AU,LCMS UV Peak absolute area
A5,SAW2140-6-A5-A1,O=C([O-])[O-].[Cs+].[Cs+],base,20,Expected Amount,umol,Amount of analyte expected in plate.
A5,SAW2140-6-A5-A1,O=C([O-])[O-].[Cs+].[Cs+],base,534-17-8,Analyte ID,N/A,ID of analyte in well.
A5,SAW2140-6-A5-A1,O=C([O-])[O-].[Cs+].[Cs+],base,Cesium Carbonate,Analyte Name,N/A,Name of analyte in well.
A5,SAW2140-6-A5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,0.734,Retention Time,min,Time at which compound elutes
A5,SAW2140-6-A5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,227.26,ES+,Da/Q,Positive m/z
A5,SAW2140-6-A5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,-,ES-,Da/Q,Negative m/z
A5,SAW2140-6-A5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,3.16,Percentage Area,%,LCMS UV Peak percentage area
A5,SAW2140-6-A5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,80656.7188,Area Absolute,AU,LCMS UV Peak absolute area
A5,SAW2140-6-A5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,10,Expected Amount,umol,Amount of analyte expected in plate.
A5,SAW2140-6-A5-A1,OCc1cocn1,excess reactant,11,Expected Amount,umol,Amount of analyte expected in plate.
A5,SAW2140-6-A5-A1,Oc1cnc2ccccc2c1,byproduct,0.4794,Retention Time,min,Time at which compound elutes
A5,SAW2140-6-A5-A1,Oc1cnc2ccccc2c1,byproduct,146.13,ES+,Da/Q,Positive m/z
A5,SAW2140-6-A5-A1,Oc1cnc2ccccc2c1,byproduct,144.01,ES-,Da/Q,Negative m/z
A5,SAW2140-6-A5-A1,Oc1cnc2ccccc2c1,byproduct,25.42,Percentage Area,%,LCMS UV Peak percentage area
A5,SAW2140-6-A5-A1,Oc1cnc2ccccc2c1,byproduct,649774.125,Area Absolute,AU,LCMS UV Peak absolute area
A5,SAW2140-6-A5-A1,Oc1cnc2ccccc2c1,byproduct,10,Expected Amount,umol,Amount of analyte expected in plate.
A5,SAW2140-6-A5-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte ID,N/A,ID of analyte in well.
A5,SAW2140-6-A5-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte Name,N/A,Name of analyte in well.
A5,SAW2140-6-A5-A1,Temperature,plate parameter,100,Temperature,C,Reaction temperature prior to analysis
A5,SAW2140-6-A5-A1,Time,plate parameter,18,Time,h,Reaction time prior to analysis.
A5,SAW2140-6-A5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,1.4873,Retention Time,min,Time at which compound elutes
A5,SAW2140-6-A5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,274.26,ES+,Da/Q,Positive m/z
A5,SAW2140-6-A5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,-,ES-,Da/Q,Negative m/z
A5,SAW2140-6-A5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,6.16,Percentage Area,%,LCMS UV Peak percentage area
A5,SAW2140-6-A5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,157518.8438,Area Absolute,AU,LCMS UV Peak absolute area
A5,SAW2140-6-A5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,2,Expected Amount,umol,Amount of analyte expected in plate.
A5,SAW2140-6-A5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,91-73-6,Analyte ID,N/A,ID of analyte in well.
A5,SAW2140-6-A5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,Dibenzylaniline,Analyte Name,N/A,Name of analyte in well.
A6,SAW2140-6-A6-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,Brc1cnc2ccccc2c1,limiting reactant,10,Expected Amount,umol,Amount of analyte expected in plate.
A6,SAW2140-6-A6-A1,C1COCCO1,solvent1,100,Expected Amount,uL,Amount of analyte expected in plate.
A6,SAW2140-6-A6-A1,C1COCCO1,solvent1,123-91-1,Analyte ID,N/A,ID of analyte in well.
A6,SAW2140-6-A6-A1,C1COCCO1,solvent1,Dioxane,Analyte Name,N/A,Name of analyte in well.
A6,SAW2140-6-A6-A1,CSC.[Cu]Br,catalyst,0.1,Expected Amount,umol,Amount of analyte expected in plate.
A6,SAW2140-6-A6-A1,CSC.[Cu]Br,catalyst,54678-23-8,Analyte ID,N/A,ID of analyte in well.
A6,SAW2140-6-A6-A1,Impurity0,impurity,0.3669,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,Impurity0,impurity,0,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,Impurity0,impurity,0,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,Impurity0,impurity,1.63,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,Impurity0,impurity,32924.0547,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,Impurity1,impurity,0.4152,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,Impurity1,impurity,0,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,Impurity1,impurity,0,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,Impurity1,impurity,1.15,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,Impurity1,impurity,23262.7188,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,Impurity11,impurity,1.1515,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,Impurity11,impurity,0,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,Impurity11,impurity,0,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,Impurity11,impurity,3.09,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,Impurity11,impurity,62406.8594,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,Impurity12,impurity,1.2753,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,Impurity12,impurity,0,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,Impurity12,impurity,0,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,Impurity12,impurity,15.25,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,Impurity12,impurity,308205.5625,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,Impurity4,impurity,0.7115,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,Impurity4,impurity,0,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,Impurity4,impurity,0,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,Impurity4,impurity,3.4,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,Impurity4,impurity,68790.8359,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,Impurity5,impurity,0.7865,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,Impurity5,impurity,0,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,Impurity5,impurity,0,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,Impurity5,impurity,52.63,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,Impurity5,impurity,1063687.0,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,Impurity8,impurity,1.0111,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,Impurity8,impurity,0,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,Impurity8,impurity,0,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,Impurity8,impurity,1.22,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,Impurity8,impurity,24625.0703,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,Impurity9,impurity,1.0619,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,Impurity9,impurity,0,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,Impurity9,impurity,0,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,Impurity9,impurity,11.34,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,Impurity9,impurity,229216.3906,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,O=C([O-])[O-].[Cs+].[Cs+],base,20,Expected Amount,umol,Amount of analyte expected in plate.
A6,SAW2140-6-A6-A1,O=C([O-])[O-].[Cs+].[Cs+],base,534-17-8,Analyte ID,N/A,ID of analyte in well.
A6,SAW2140-6-A6-A1,O=C([O-])[O-].[Cs+].[Cs+],base,Cesium Carbonate,Analyte Name,N/A,Name of analyte in well.
A6,SAW2140-6-A6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,0.734,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,227.24,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,-,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,3.04,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,61343.5,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,10,Expected Amount,umol,Amount of analyte expected in plate.
A6,SAW2140-6-A6-A1,OCc1cocn1,excess reactant,11,Expected Amount,umol,Amount of analyte expected in plate.
A6,SAW2140-6-A6-A1,Oc1cnc2ccccc2c1,byproduct,0,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,Oc1cnc2ccccc2c1,byproduct,0,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,Oc1cnc2ccccc2c1,byproduct,0,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,Oc1cnc2ccccc2c1,byproduct,0,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,Oc1cnc2ccccc2c1,byproduct,0,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,Oc1cnc2ccccc2c1,byproduct,10,Expected Amount,umol,Amount of analyte expected in plate.
A6,SAW2140-6-A6-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte ID,N/A,ID of analyte in well.
A6,SAW2140-6-A6-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte Name,N/A,Name of analyte in well.
A6,SAW2140-6-A6-A1,Temperature,plate parameter,100,Temperature,C,Reaction temperature prior to analysis
A6,SAW2140-6-A6-A1,Time,plate parameter,18,Time,h,Reaction time prior to analysis.
A6,SAW2140-6-A6-A1,[Fe++].CC(P(c1cccc1)C(C)(C)C)(C)C.CC(P(c2cccc2)C(C)(C)C)(C)C.ClPdCl,catalyst,1,Expected Amount,umol,Amount of analyte expected in plate.
A6,SAW2140-6-A6-A1,[Fe++].CC(P(c1cccc1)C(C)(C)C)(C)C.CC(P(c2cccc2)C(C)(C)C)(C)C.ClPdCl,catalyst,95408-45-0,Analyte ID,N/A,ID of analyte in well.
A6,SAW2140-6-A6-A1,[Fe++].CC(P(c1cccc1)C(C)(C)C)(C)C.CC(P(c2cccc2)C(C)(C)C)(C)C.ClPdCl,catalyst,DTBPF PdCl2,Analyte Name,N/A,Name of analyte in well.
A6,SAW2140-6-A6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,1.4878,Retention Time,min,Time at which compound elutes
A6,SAW2140-6-A6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,274.28,ES+,Da/Q,Positive m/z
A6,SAW2140-6-A6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,-,ES-,Da/Q,Negative m/z
A6,SAW2140-6-A6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,7.25,Percentage Area,%,LCMS UV Peak percentage area
A6,SAW2140-6-A6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,146498.4531,Area Absolute,AU,LCMS UV Peak absolute area
A6,SAW2140-6-A6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,2,Expected Amount,umol,Amount of analyte expected in plate.
A6,SAW2140-6-A6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,91-73-6,Analyte ID,N/A,ID of analyte in well.
